n,W,b,Tiempo,Metodo,nodos
9300,3900,8258,1857.49,Dinamica,
7400,3300,7059,1086.82,Dinamica,
2800,4300,4602,465.726,Dinamica,
3500,3100,4575,423.028,Dinamica,
700,3500,2030,74.2949,Dinamica,
9600,10000,8906,5511.84,Dinamica,
1300,5300,2862,229.709,Dinamica,
2600,7600,4671,795.683,Dinamica,
700,8800,2302,187.44,Dinamica,
800,3200,2091,76.7643,Dinamica,
7800,4800,7248,1851.81,Dinamica,
5300,10000,5965,2498.33,Dinamica,
10000,5700,8551,3043.9,Dinamica,
5100,400,5612,76.116,Dinamica,
2700,8500,3911,1064.87,Dinamica,
900,1600,2367,45.1666,Dinamica,
600,1800,1628,32.6809,Dinamica,
2800,5500,4092,591.619,Dinamica,
200,1700,1173,13.8814,Dinamica,
4400,2700,5921,487.383,Dinamica,
1700,2100,3758,129.336,Dinamica,
9800,6200,7941,3254,Dinamica,
6300,9500,6445,3116.18,Dinamica,
300,3300,1312,31.803,Dinamica,
7600,8000,6525,3149.13,Dinamica,
2900,6300,4918,739.654,Dinamica,
8300,8400,7057,3645.27,Dinamica,
2300,7500,4172,680.584,Dinamica,
50,8500,645,7.33233,Dinamica,
9400,7200,8897,3568.31,Dinamica,
2400,1200,4005,100.179,Dinamica,
6600,5800,6870,1805.49,Dinamica,
8600,5500,7129,2417.36,Dinamica,
400,600,1640,8.61497,Dinamica,
5100,4700,5351,1051.38,Dinamica,
3600,3900,4600,554.79,Dinamica,
7200,7300,6888,2581.07,Dinamica,
9500,8600,7749,4870.53,Dinamica,
500,9500,1950,139.92,Dinamica,
5300,5500,6313,1283.57,Dinamica,
800,1600,2467,40.7397,Dinamica,
8200,400,7028,135.81,Dinamica,
9700,8600,7878,4885.74,Dinamica,
5300,8800,6383,2215.73,Dinamica,
9300,8900,7649,5006.34,Dinamica,
5900,1900,6418,466.666,Dinamica,
50,2700,359,1.20785,Dinamica,
7500,4500,6710,1574.62,Dinamica,
1600,6500,3523,372.064,Dinamica,
2200,8900,3912,879.348,Dinamica,
1000,6300,2726,212.838,Dinamica,
9500,8700,7736,4735.89,Dinamica,
5100,6300,6057,1504.1,Dinamica,
3900,1300,5746,195.652,Dinamica,
8200,9100,7841,4074.54,Dinamica,
9100,2500,8025,1071.93,Dinamica,
6200,3300,5914,931.644,Dinamica,
8500,1400,7118,512.79,Dinamica,
8400,8200,7010,3870.3,Dinamica,
5500,9900,6991,2642.55,Dinamica,
7400,2000,6536,636.873,Dinamica,
3900,5400,5584,913.531,Dinamica,
9400,6000,8146,2976.41,Dinamica,
4600,6900,5161,1386.67,Dinamica,
7800,200,5784,65.5237,Dinamica,
7400,7900,6653,2954.11,Dinamica,
6100,6800,6126,1950.37,Dinamica,
1000,600,2400,22.3493,Dinamica,
5600,4700,6048,1187.47,Dinamica,
6000,1500,6354,371.721,Dinamica,
6500,7300,6882,2339.97,Dinamica,
5600,4500,6119,1124.34,Dinamica,
5800,5000,6526,1306.42,Dinamica,
1000,2200,2835,70.0754,Dinamica,
2900,1500,4513,172.916,Dinamica,
6800,1900,7245,558.174,Dinamica,
2700,2500,4122,254.546,Dinamica,
3300,8000,5013,1124.86,Dinamica,
8400,9500,6883,4559.3,Dinamica,
7300,7500,7996,2825.02,Dinamica,
50,3400,664,3.91166,Dinamica,
800,7800,2566,192.861,Dinamica,
5500,4100,6283,1003.16,Dinamica,
4900,4200,6172,890.445,Dinamica,
800,8000,2516,207.316,Dinamica,
6400,500,6310,118.437,Dinamica,
6500,6200,5931,1958.67,Dinamica,
3100,7300,4077,956.64,Dinamica,
2900,6900,4293,859.69,Dinamica,
600,7700,1853,149.016,Dinamica,
7200,5400,7696,1850.47,Dinamica,
4500,6800,5492,1313.99,Dinamica,
400,5800,1401,71.1291,Dinamica,
4000,8500,5754,1547.71,Dinamica,
3200,1900,4591,231.396,Dinamica,
6400,7400,6889,2486.03,Dinamica,
4400,2300,5584,414.469,Dinamica,
2900,5100,4344,575.795,Dinamica,
5500,10000,6118,2960.93,Dinamica,
3000,9600,4727,1248.15,Dinamica,
3400,7500,4704,1149.68,Dinamica,
6000,2900,6313,748.14,Dinamica,
1300,3400,2867,152.167,Dinamica,
10000,8800,7646,5159.16,Dinamica,
3000,6600,4722,803.946,Dinamica,
6300,1800,6791,479.533,Dinamica,
8000,6100,7664,2403.79,Dinamica,
5200,5700,6221,1307.01,Dinamica,
3800,6100,4927,1034.11,Dinamica,
9800,1000,7606,459.588,Dinamica,
100,6300,560,11.4879,Dinamica,
8300,5600,7014,2303.6,Dinamica,
8500,3600,7313,1501.26,Dinamica,
7800,6500,7493,2636.84,Dinamica,
6100,9000,6599,2704.24,Dinamica,
2500,7000,4793,688.629,Dinamica,
6900,9500,7246,3496.76,Dinamica,
6900,1500,6415,429.912,Dinamica,
2600,3300,4432,316.174,Dinamica,
8000,9100,7332,4136.59,Dinamica,
8800,6400,6894,2850.54,Dinamica,
2200,2600,4060,221.607,Dinamica,
50,800,575,0.905625,Dinamica,
3000,4600,4250,542.092,Dinamica,
7900,3800,7204,1491.34,Dinamica,
3800,9500,5327,1660.72,Dinamica,
2500,7100,4124,720.775,Dinamica,
700,4200,1939,88.0031,Dinamica,
9400,1100,7829,457.084,Dinamica,
1600,7100,2916,423.891,Dinamica,
8200,9600,7385,4291.37,Dinamica,
8300,5400,7581,2293.69,Dinamica,
3300,6300,4893,869.177,Dinamica,
9200,8500,7870,4147.66,Dinamica,
2800,7800,4350,921.453,Dinamica,
2200,6200,3970,517.388,Dinamica,
9900,3300,8340,1597.3,Dinamica,
1000,2000,2426,61.2981,Dinamica,
8700,9000,7116,4331.75,Dinamica,
3800,2200,5467,344.223,Dinamica,
9900,1700,8013,766.031,Dinamica,
3600,8200,5413,1348.88,Dinamica,
900,9600,2031,297.301,Dinamica,
6300,3300,6531,906.795,Dinamica,
6600,4100,6665,1188.83,Dinamica,
1900,2800,3235,187.36,Dinamica,
6500,9200,6409,3265.36,Dinamica,
7900,2900,7358,1044.81,Dinamica,
5300,100,4594,23.1614,Dinamica,
6200,5000,6581,1421.81,Dinamica,
7600,5200,7245,1932.48,Dinamica,
3400,5500,4420,766.949,Dinamica,
8400,2800,7395,1120.24,Dinamica,
3600,6500,4899,1031.05,Dinamica,
9400,4500,8096,2214.52,Dinamica,
6400,1900,6638,521.853,Dinamica,
300,8300,1699,63.1055,Dinamica,
5100,3300,5501,755.846,Dinamica,
3300,7500,5069,1077.41,Dinamica,
700,5400,2230,114.781,Dinamica,
5900,4400,6992,1172.62,Dinamica,
1600,2800,3698,143.494,Dinamica,
700,9500,2169,222.558,Dinamica,
6800,7800,7080,2747.67,Dinamica,
1400,4300,3264,211.786,Dinamica,
4800,2100,5559,399.868,Dinamica,
1100,1600,2731,59.471,Dinamica,
6100,7500,6371,2240.08,Dinamica,
800,1100,2346,31.5789,Dinamica,
4600,1400,5321,262.057,Dinamica,
3200,1700,4763,207.64,Dinamica,
5500,7100,7125,1826.48,Dinamica,
4900,4800,5681,1033.52,Dinamica,
2600,1600,3783,156.862,Dinamica,
9600,4600,7434,2215.08,Dinamica,
3600,900,4645,120.853,Dinamica,
6400,9400,5844,3141.88,Dinamica,
7900,300,6635,94.8315,Dinamica,
6900,1800,7203,577.997,Dinamica,
7500,1600,6679,496.83,Dinamica,
8200,3600,7139,1403.2,Dinamica,
200,3900,912,20.2933,Dinamica,
4700,1800,6011,351.532,Dinamica,
3000,5000,3997,593.783,Dinamica,
3100,9200,4362,1297.69,Dinamica,
9400,4300,8602,2000.85,Dinamica,
8500,3500,8179,1429.08,Dinamica,
9200,9300,8867,4629.81,Dinamica,
2100,3500,3972,272.865,Dinamica,
500,3000,1744,43.0448,Dinamica,
5000,1500,5290,299.335,Dinamica,
7400,3400,6969,1194.67,Dinamica,
4000,7300,5416,1280.35,Dinamica,
6500,8400,6735,2798.1,Dinamica,
4700,200,5174,37.3599,Dinamica,
7400,300,6223,90.96,Dinamica,
2100,9600,3355,820.036,Dinamica,
8800,4900,8010,2195.54,Dinamica,
2100,3900,3737,296.061,Dinamica,
3800,9200,5016,1520.6,Dinamica,
2300,3200,4178,266.318,Dinamica,
4000,3900,5158,649.873,Dinamica,
4900,6900,5108,1612.07,Dinamica,
9500,3700,7472,1824.43,Dinamica,
4100,6000,4787,1046.22,Dinamica,
9600,3900,8054,1885.83,Dinamica,
2300,2500,3390,208.585,Dinamica,
7100,4200,6172,1409.11,Dinamica,
5800,7800,5706,2198.68,Dinamica,
8400,5700,7721,2365.13,Dinamica,
7600,5400,7121,2015.35,Dinamica,
4000,1900,5728,303.454,Dinamica,
6000,1200,5487,289.849,Dinamica,
5900,3700,5885,973.855,Dinamica,
8100,7300,7333,3134.75,Dinamica,
3100,6200,4429,791.814,Dinamica,
5800,2200,7051,537.205,Dinamica,
400,2600,1764,28.9652,Dinamica,
1300,7900,3113,363.905,Dinamica,
1800,9500,3667,707.57,Dinamica,
8000,800,7126,259.673,Dinamica,
4900,1900,5605,383.976,Dinamica,
7300,4300,6219,1438.39,Dinamica,
3100,500,4416,59.6595,Dinamica,
7900,7400,6336,3186.64,Dinamica,
6100,5700,7075,1612.27,Dinamica,
8100,4600,7344,1775.67,Dinamica,
6700,2900,7474,843.456,Dinamica,
8900,6800,7984,3120.43,Dinamica,
1100,8600,2493,352.484,Dinamica,
10000,9000,7768,5151.92,Dinamica,
3600,5200,4849,772.217,Dinamica,
1000,4400,2339,145.649,Dinamica,
8900,6900,8007,3267.87,Dinamica,
9300,7600,7281,3862.62,Dinamica,
7600,800,6966,236.349,Dinamica,
6500,3100,5797,905.488,Dinamica,
7300,3400,7911,1114.97,Dinamica,
5300,6600,6261,1607.89,Dinamica,
3300,6100,4838,845.673,Dinamica,
10000,8500,8526,4694.06,Dinamica,
4100,9200,5532,1788.22,Dinamica,
8900,3600,7735,1606.61,Dinamica,
5200,5900,6279,1345.45,Dinamica,
6500,8900,6261,3036.18,Dinamica,
2700,1300,4862,135.403,Dinamica,
9900,1000,7067,486.808,Dinamica,
500,7500,1687,117.986,Dinamica,
8900,4900,7498,2196.34,Dinamica,
5200,7300,5670,1819.49,Dinamica,
5500,200,5660,42.0087,Dinamica,
7200,700,7126,196.897,Dinamica,
7800,4000,7637,1456,Dinamica,
4500,2300,4545,425.663,Dinamica,
2200,6100,3641,497.277,Dinamica,
9900,100,6123,46.3438,Dinamica,
5000,100,4232,22.3025,Dinamica,
3200,3300,3930,405.088,Dinamica,
9300,8800,8148,4579.04,Dinamica,
9200,5500,7507,2595.36,Dinamica,
4200,7800,5074,1594.17,Dinamica,
5200,400,5624,76.1049,Dinamica,
6300,6800,6532,2000.86,Dinamica,
7800,2200,7687,775.89,Dinamica,
4700,2900,4987,547.429,Dinamica,
4000,3600,5119,635.302,Dinamica,
6600,6800,6569,2172.34,Dinamica,
2100,1500,3509,114.437,Dinamica,
3200,6000,4221,808.609,Dinamica,
2100,300,3495,23.9251,Dinamica,
2600,400,3815,38.0878,Dinamica,
7000,1400,6523,411.498,Dinamica,
1500,2700,2958,138.54,Dinamica,
4100,8800,5443,1631.14,Dinamica,
600,2000,1790,34.6831,Dinamica,
6000,100,5183,25.7665,Dinamica,
5900,400,5803,92.1801,Dinamica,
3300,7400,4878,1042.32,Dinamica,
100,5800,872,14.4586,Dinamica,
7200,600,5874,168.81,Dinamica,
8400,1100,7399,394.892,Dinamica,
5600,8200,5370,2291.65,Dinamica,
50,600,480,0.565721,Dinamica,
5500,6300,6733,1615.08,Dinamica,
1800,9000,3574,602.464,Dinamica,
8500,6200,6849,2696.13,Dinamica,
5100,7100,6043,1678.29,Dinamica,
1700,5300,3408,317.018,Dinamica,
4800,7300,5922,1604.38,Dinamica,
4300,3800,5167,650.09,Dinamica,
8300,8600,7624,3972.55,Dinamica,
2000,6200,3733,454.313,Dinamica,
6900,3500,6327,1078.76,Dinamica,
4300,2000,5935,355.073,Dinamica,
2500,4400,4134,406.497,Dinamica,
5100,5900,6026,1366.47,Dinamica,
2400,8100,3858,840.554,Dinamica,
900,9900,2572,295.157,Dinamica,
2300,5000,4301,441.922,Dinamica,
1200,100,2829,6.62067,Dinamica,
50,1200,465,1.74643,Dinamica,
6000,3700,5562,979.151,Dinamica,
6100,5500,6625,1573.54,Dinamica,
100,9000,818,20.1271,Dinamica,
2500,8000,3940,814.303,Dinamica,
7400,5800,7607,2084.39,Dinamica,
4700,100,4632,18.8681,Dinamica,
6500,9500,6937,3102.66,Dinamica,
9300,1300,7679,540.913,Dinamica,
3700,5500,5142,865.923,Dinamica,
2700,5600,4455,599.355,Dinamica,
3300,3500,4914,458.28,Dinamica,
2300,3600,4168,312.61,Dinamica,
300,5100,1714,46.5553,Dinamica,
2600,300,3890,35.4325,Dinamica,
1900,9300,3370,724.915,Dinamica,
4300,7000,5461,1342.24,Dinamica,
400,6900,1598,77.4519,Dinamica,
1700,400,2877,26.4656,Dinamica,
900,2900,2518,87.4769,Dinamica,
8700,8000,7570,3873.32,Dinamica,
800,8700,2085,222.736,Dinamica,
6900,4800,6694,1528.05,Dinamica,
9300,1600,7658,666.639,Dinamica,
2000,2200,3505,156.818,Dinamica,
8800,6100,7626,2858.45,Dinamica,
4000,3500,5339,580.791,Dinamica,
50,8400,626,5.57305,Dinamica,
50,2300,654,1.66447,Dinamica,
5200,8000,6521,2003.85,Dinamica,
5700,200,5567,44.3103,Dinamica,
9200,7100,8483,3605.41,Dinamica,
7100,8400,6914,3199.3,Dinamica,
9400,2300,7651,1020.26,Dinamica,
9800,1100,8074,493.084,Dinamica,
4400,9300,5704,1822.17,Dinamica,
3600,5400,5144,805.906,Dinamica,
800,9200,2314,264.109,Dinamica,
8100,4100,6996,1631.12,Dinamica,
9400,3600,6925,1703.78,Dinamica,
5800,3100,5651,770.25,Dinamica,
3200,6100,5101,865.196,Dinamica,
1900,6300,3517,450.065,Dinamica,
6800,7900,6362,2674.34,Dinamica,
8300,2600,7711,1027.44,Dinamica,
3400,5800,4620,823.844,Dinamica,
2000,2500,3551,169.433,Dinamica,
3400,5700,5217,807.572,Dinamica,
9100,4100,8022,1850.9,Dinamica,
7900,6600,7341,2765.19,Dinamica,
4100,3300,5496,564.946,Dinamica,
2700,6900,4298,778.189,Dinamica,
5700,9000,6656,2500.24,Dinamica,
1800,7300,3841,479.049,Dinamica,
8700,5500,7942,2393.79,Dinamica,
7300,1500,7135,464.677,Dinamica,
5000,7400,5573,1747.6,Dinamica,
5100,3700,5692,810.759,Dinamica,
9400,5900,8539,2934.58,Dinamica,
600,5900,1990,102.946,Dinamica,
1300,3600,2858,159.949,Dinamica,
8000,8600,7893,3694.01,Dinamica,
7900,7500,6490,3168.64,Dinamica,
9200,10000,6922,5155.45,Dinamica,
9000,7100,8051,3477.7,Dinamica,
3900,4800,5176,835.257,Dinamica,
100,100,919,0.414793,Dinamica,
300,6800,1447,53.2428,Dinamica,
8700,5400,6183,2440.1,Dinamica,
6200,1900,6369,491.053,Dinamica,
2700,4300,4760,437.645,Dinamica,
9200,1400,7851,558.632,Dinamica,
3000,5500,4580,655.059,Dinamica,
6500,10000,5948,3313.5,Dinamica,
2300,1600,3908,135.672,Dinamica,
4500,6100,4852,1208.98,Dinamica,
4300,3700,5536,711.28,Dinamica,
1700,50,2555,5.02841,Dinamica,
3600,2700,5035,369.43,Dinamica,
600,6700,1882,120.387,Dinamica,
4400,200,5242,37.3742,Dinamica,
900,7300,2641,203.343,Dinamica,
5400,1800,5873,399.448,Dinamica,
9500,4200,8083,2037.26,Dinamica,
700,2300,1986,47.6859,Dinamica,
3000,5900,4365,724.697,Dinamica,
7700,5000,7163,1847.32,Dinamica,
5200,5000,5706,1122.69,Dinamica,
8200,8500,7472,4194.42,Dinamica,
500,1400,1795,23.4943,Dinamica,
100,4400,805,10.3827,Dinamica,
5500,6400,5647,1604.03,Dinamica,
6600,9300,7005,3181.19,Dinamica,
7600,7100,6780,2765.99,Dinamica,
2900,4600,4117,513.89,Dinamica,
4200,5000,6349,925.267,Dinamica,
4200,9000,4492,1774.23,Dinamica,
6500,4200,6734,1222.08,Dinamica,
9200,8100,8191,4177.39,Dinamica,
1900,2100,3656,152.634,Dinamica,
8900,3700,7828,1581.91,Dinamica,
6700,6300,6255,2126.57,Dinamica,
1400,2300,2704,105.427,Dinamica,
9700,3400,7926,1608.79,Dinamica,
1900,8400,3475,668.267,Dinamica,
3100,5600,4840,677.234,Dinamica,
1400,4900,3208,217.198,Dinamica,
400,7700,1486,82.9183,Dinamica,
50,4600,456,3.27193,Dinamica,
3600,9400,4933,1617.3,Dinamica,
3700,6100,4763,962.641,Dinamica,
6900,9000,6747,3300.71,Dinamica,
6000,7700,6275,2324.97,Dinamica,
8800,7000,8064,3226.49,Dinamica,
9700,3200,8119,1521.99,Dinamica,
4000,7000,5395,1242.46,Dinamica,
700,10000,2162,222.82,Dinamica,
1600,6700,3023,358.511,Dinamica,
3900,6800,5471,1190.02,Dinamica,
8500,7000,7083,3043.02,Dinamica,
1700,4700,2788,290.592,Dinamica,
7600,3300,6850,1113.4,Dinamica,
7300,3000,6418,984.703,Dinamica,
4200,2300,5876,396.353,Dinamica,
500,5200,1806,76.206,Dinamica,
8000,2800,7772,1016.55,Dinamica,
500,3100,1765,42.7232,Dinamica,
1300,1000,3479,46.2291,Dinamica,
7000,1500,6992,443.493,Dinamica,
6700,10000,6837,3721.31,Dinamica,
3800,1000,5946,151.235,Dinamica,
7600,1300,6519,418.335,Dinamica,
8900,3500,7219,1588.02,Dinamica,
9800,4300,7917,2102.68,Dinamica,
8600,5400,7309,2266.13,Dinamica,
5300,5900,5852,1450.8,Dinamica,
8000,4300,7330,1704.3,Dinamica,
600,1700,1905,31.7623,Dinamica,
9100,4700,8031,2122.25,Dinamica,
8700,10000,7501,4937.81,Dinamica,
7600,5300,7332,2041.63,Dinamica,
200,5600,1118,30.2097,Dinamica,
2500,2400,4012,223.937,Dinamica,
7100,8200,6851,2976.41,Dinamica,
9400,5000,8114,2360.06,Dinamica,
6100,5800,6065,1627.14,Dinamica,
900,5200,2357,144.331,Dinamica,
8100,1400,6880,483.019,Dinamica,
1600,700,3133,43.6528,Dinamica,
4200,2100,5381,360.766,Dinamica,
9600,2700,7480,1260.89,Dinamica,
9500,3600,7132,1635.41,Dinamica,
2300,2300,3776,197.062,Dinamica,
7500,1300,7262,408.804,Dinamica,
2200,5900,3864,472.514,Dinamica,
4100,400,5026,62.9196,Dinamica,
7800,9900,8136,4309.16,Dinamica,
7800,8400,6874,3555.28,Dinamica,
2100,5700,3671,457.318,Dinamica,
5900,9900,6395,2961.18,Dinamica,
2900,6100,4292,715.494,Dinamica,
4200,3900,5622,700.241,Dinamica,
8600,8000,8049,3653.86,Dinamica,
1300,3900,3156,184.307,Dinamica,
4400,4400,5739,816.886,Dinamica,
8500,4500,7693,1912.25,Dinamica,
2800,6100,5270,660.441,Dinamica,
4200,700,5115,111.118,Dinamica,
900,7200,2835,201.7,Dinamica,
5300,4200,5974,957.789,Dinamica,
5800,3300,6233,830.335,Dinamica,
1500,7300,3291,392.384,Dinamica,
5400,6100,5726,1501.86,Dinamica,
2200,8300,3570,724.59,Dinamica,
2100,9100,3489,812.058,Dinamica,
6700,9500,7020,3361.04,Dinamica,
9800,6600,7944,3482.42,Dinamica,
2600,100,4046,10.227,Dinamica,
7900,9500,7140,3992.44,Dinamica,
1000,4800,2558,149.463,Dinamica,
7500,3400,6568,1192.89,Dinamica,
6700,8100,7044,2717.55,Dinamica,
4900,6500,5712,1422.85,Dinamica,
7100,7700,6754,2773.63,Dinamica,
500,8000,1379,121.481,Dinamica,
3700,6700,4647,1035.7,Dinamica,
8700,7200,8537,3442.53,Dinamica,
7200,300,7013,86.5593,Dinamica,
5200,6800,6685,1584.48,Dinamica,
7500,800,6697,237.186,Dinamica,
2400,6800,4322,654.746,Dinamica,
9200,8900,7223,4681.93,Dinamica,
9400,5800,7726,2883.3,Dinamica,
6100,50,4167,16.8898,Dinamica,
900,200,2292,8.97287,Dinamica,
5400,5200,6401,1266.38,Dinamica,
5600,200,5492,42.3078,Dinamica,
8500,7800,7194,3468.5,Dinamica,
6200,1300,6473,336.944,Dinamica,
7000,100,5474,30.0324,Dinamica,
2500,8800,4289,871.601,Dinamica,
5500,4300,6603,1012.37,Dinamica,
7300,2200,6836,764.726,Dinamica,
600,7800,2092,144.505,Dinamica,
7900,5400,7575,2130.24,Dinamica,
300,300,1421,3.19443,Dinamica,
1000,9300,2772,290.642,Dinamica,
6200,1200,6628,305.553,Dinamica,
400,7300,1634,77.6557,Dinamica,
3500,5300,4902,736.875,Dinamica,
6100,8300,5960,2614.54,Dinamica,
4600,900,5494,162.809,Dinamica,
9900,9900,8241,5692.05,Dinamica,
5400,4300,5878,1002.59,Dinamica,
6700,9900,6644,3466.53,Dinamica,
7900,3700,7593,1381.38,Dinamica,
1500,4500,3158,226.378,Dinamica,
1500,9500,3078,524.716,Dinamica,
2600,600,4080,56.9642,Dinamica,
1300,1300,2874,57.3978,Dinamica,
5600,6000,6024,1627.61,Dinamica,
3400,7700,4216,1141.88,Dinamica,
7000,8200,6703,2927.73,Dinamica,
1700,5000,3079,297.965,Dinamica,
5300,1100,6087,231.585,Dinamica,
200,6100,1312,30.1909,Dinamica,
4700,4200,5596,837.536,Dinamica,
300,2100,1490,22.1053,Dinamica,
6800,50,3788,13.3061,Dinamica,
7100,1100,6897,326.784,Dinamica,
9500,2700,8543,1277.96,Dinamica,
5000,9300,6144,2259.83,Dinamica,
8000,9800,7413,4299.49,Dinamica,
7800,7200,7377,2883.86,Dinamica,
9000,7700,8423,3856.94,Dinamica,
9200,2900,7692,1292.69,Dinamica,
10000,900,8095,389.335,Dinamica,
2800,2900,4629,316.712,Dinamica,
4000,2300,5455,364.171,Dinamica,
1400,3500,3004,162.449,Dinamica,
5900,6700,5897,1891.21,Dinamica,
9700,5600,8093,2900.75,Dinamica,
4200,4900,5123,866.912,Dinamica,
7200,4400,6481,1562.1,Dinamica,
4700,300,4977,50.1527,Dinamica,
4200,5400,5274,970.226,Dinamica,
1900,600,3449,38.1862,Dinamica,
6700,7200,6775,2382.64,Dinamica,
6300,2400,5624,651.383,Dinamica,
5000,1100,5341,221.55,Dinamica,
8000,3600,7229,1329.94,Dinamica,
1500,3100,3259,160.092,Dinamica,
4000,2000,4698,306.697,Dinamica,
100,8900,644,18.7975,Dinamica,
1800,2200,3623,139.379,Dinamica,
6500,900,6767,233.525,Dinamica,
6400,6500,6390,1981.67,Dinamica,
5800,200,5184,52.8232,Dinamica,
4200,4800,5018,846.05,Dinamica,
3800,3700,5400,584.325,Dinamica,
7200,5300,6312,1807.52,Dinamica,
5200,1300,6359,273.173,Dinamica,
5000,4400,6025,931.636,Dinamica,
3800,8800,5763,1456.48,Dinamica,
1400,8400,3768,404.501,Dinamica,
8300,9400,7353,4321.3,Dinamica,
2700,1900,4246,188.916,Dinamica,
2600,2500,4089,238.501,Dinamica,
7700,2100,6657,718.746,Dinamica,
700,2100,1971,47.938,Dinamica,
9300,1100,7414,478.433,Dinamica,
3600,8900,4948,1498,Dinamica,
7600,6700,7314,2496.11,Dinamica,
5400,2900,5616,663.873,Dinamica,
100,7000,642,15.6058,Dinamica,
5100,5400,6638,1237.03,Dinamica,
500,7000,1824,96.9866,Dinamica,
8700,6600,8050,2906.88,Dinamica,
2200,400,3638,35.8078,Dinamica,
3500,8300,4748,1300.73,Dinamica,
4500,2800,6025,501.067,Dinamica,
2400,9400,3694,971.838,Dinamica,
7000,4900,6206,1610.65,Dinamica,
8300,6200,7702,2576.79,Dinamica,
8000,8900,7593,3652.87,Dinamica,
600,9600,2104,176.853,Dinamica,
1700,8700,2855,586.866,Dinamica,
4300,6700,5295,1243.52,Dinamica,
2900,4900,4172,546.95,Dinamica,
2400,3100,4089,294.076,Dinamica,
6400,2200,6051,639.639,Dinamica,
7300,8500,7149,3263.53,Dinamica,
5300,1400,6853,305.179,Dinamica,
9400,8100,7094,4231.69,Dinamica,
1700,9500,3185,673.535,Dinamica,
1900,1300,3609,90.9877,Dinamica,
4500,9900,5784,2235.67,Dinamica,
100,3100,793,8.58183,Dinamica,
5000,3500,6043,749.15,Dinamica,
4600,1600,5345,299.421,Dinamica,
5100,900,5646,183.21,Dinamica,
4500,8800,5980,1797.5,Dinamica,
6500,6600,7174,2088.49,Dinamica,
8900,1200,7439,479.278,Dinamica,
9100,5700,7349,2743.28,Dinamica,
8700,6800,7219,3151.95,Dinamica,
8600,1200,7287,438.12,Dinamica,
8300,9900,7068,4742.49,Dinamica,
9500,1800,8001,786.93,Dinamica,
4700,6800,5692,1448.18,Dinamica,
1300,1200,2822,52.6981,Dinamica,
4000,7100,5474,1325.76,Dinamica,
1000,2500,2384,80.4885,Dinamica,
5200,900,6225,184.731,Dinamica,
9800,8500,7750,4732.88,Dinamica,
2600,2200,4713,223.846,Dinamica,
6900,2800,5996,838.094,Dinamica,
5500,6100,6238,1535.16,Dinamica,
6900,5900,6751,1968.5,Dinamica,
6000,7300,6144,2090.6,Dinamica,
7400,9000,7012,3421.56,Dinamica,
1800,1100,3720,69.8493,Dinamica,
1900,1800,3625,121.246,Dinamica,
3800,2400,4810,351.082,Dinamica,
4700,6600,5234,1423.95,Dinamica,
3000,3500,4620,407.662,Dinamica,
200,3600,1272,21.5515,Dinamica,
1800,7700,3519,563.3,Dinamica,
9200,3400,7601,1569.15,Dinamica,
4900,9600,6237,2240.28,Dinamica,
8400,900,7324,328.568,Dinamica,
5700,5900,5692,1638.15,Dinamica,
4900,5600,5653,1191.19,Dinamica,
9800,9900,7903,5584.11,Dinamica,
4100,8600,5835,1685.86,Dinamica,
1100,5400,2647,193.664,Dinamica,
5200,6700,5629,1677.95,Dinamica,
1000,1700,2507,55.8298,Dinamica,
9500,6100,8247,3168.31,Dinamica,
8800,5200,6538,2380.29,Dinamica,
8100,6800,7868,2715.63,Dinamica,
8600,50,4457,18.4054,Dinamica,
3400,7900,4657,1211.16,Dinamica,
2900,1700,3951,180.243,Dinamica,
800,10000,2749,269.299,Dinamica,
6800,8000,6701,2701.27,Dinamica,
400,7500,1955,78.9009,Dinamica,
7700,2800,6670,986.44,Dinamica,
7100,2800,6410,878.26,Dinamica,
2300,9100,3713,836.203,Dinamica,
3800,8300,4747,1475.94,Dinamica,
3400,7800,4587,1146.39,Dinamica,
3000,4000,4409,480.584,Dinamica,
7700,3900,6756,1418.88,Dinamica,
5200,9800,6183,2545.48,Dinamica,
1900,7500,3619,548.86,Dinamica,
4500,6000,6068,1164.74,Dinamica,
900,3000,2087,80.7949,Dinamica,
9500,5900,8326,2931.89,Dinamica,
7200,6200,6427,2210.2,Dinamica,
4300,3400,5471,590.159,Dinamica,
8500,5500,7057,2294.77,Dinamica,
600,7000,2440,129.638,Dinamica,
8900,4700,6920,2084.69,Dinamica,
8300,7000,8251,3079.23,Dinamica,
3200,3800,4107,474.01,Dinamica,
2200,2100,3726,161.677,Dinamica,
8500,1700,8138,657.7,Dinamica,
3600,600,4835,90.7531,Dinamica,
8800,7100,7490,3361.43,Dinamica,
5800,7600,5833,2160.55,Dinamica,
1800,4900,3189,314.751,Dinamica,
2100,2300,3640,179.484,Dinamica,
3000,1200,4291,129.69,Dinamica,
7000,800,6861,218.18,Dinamica,
9100,5900,7786,2818.38,Dinamica,
3200,4100,4433,509.662,Dinamica,
8400,1400,7251,561.309,Dinamica,
2000,5400,3466,396.253,Dinamica,
7000,3300,6725,1025.88,Dinamica,
2800,3500,3906,367.238,Dinamica,
5800,3400,6333,840.049,Dinamica,
6000,4400,5786,1166.18,Dinamica,
3300,3800,4373,491.979,Dinamica,
7600,7800,7089,3086.35,Dinamica,
500,5600,2657,81.4675,Dinamica,
8500,2200,7354,852.882,Dinamica,
